"linear.normalized-subsetcard-eq-fixedbandwidth-60.opb",1,3,240,241,0.66759,0
"linear.normalized-sha1-size112-round23-4.opb",4,8,10784,4288,0.214486,0.255916
"linear.normalized-graphpart_2pm-0088-0888.lin.opb",2,7,896,576,0.833333,0.166667
"linear.normalized-protfold.opb",2,6,2149,1835,0.809091,0.185027
"linear.normalized-mps-v2-20-10-neos13.opb",4,7,19275,1935,0.490444,0.460861
"linear.normalized-dk512x.r.opb",3,7,91,59,0.79955,0.28348
"linear.normalized-single-obj-f16-DCdoubleLoss.seq-A-2-combined-irabcde.opb",3,8,21984,7086,0.346559,0.380449
"linear.normalized-duke2.b.opb",2,8,4706,1821,0.72168,0.27832
"linear.normalized-randf794d2.cudf.trendy.opb",3,9,28388,6751,0.831003,0.238998
"linear.normalized-lo_12x12_000.opb.metafix.opb",5,9,140,144,0.67836,0.170269
"linear.normalized-sha1-size128-round21-7.opb",4,8,9152,3968,0.230246,0.257208
"linear.normalized-f20c10b_010_area_delay.opb",3,7,36747,11729,0.447921,0.395645
"linear.normalized-opt-market-split_8_70_3.opb",1,3,16,198,0.961165,0
"linear.normalized-t3002.11tsp11.1900566270.opb",1,6,2707,231,0.913043,0
"linear.normalized-ECrand6reg-v081-n1.opb",1,3,162,243,0.75,0
"linear.normalized-sha1-size128-round22-4.opb",4,8,9984,4128,0.218527,0.258877
"linear.normalized-3_6_1.opb",3,5,73,20,0.269298,0.0997766
"linear.normalized-dbsg_100_10_1_15.opb",2,6,2799,1448,0.728972,0.196844
"linear.normalized-autocorr_bern35-26.lin.opb",4,7,16624,8347,0.625878,0.413887
"linear.normalized-b1.opb",3,7,45,24,0.912281,0.124054
"linear.normalized-par8-4.opb",2,6,1505,700,0.737617,0.262383
"linear.normalized-tseitin-regular-n88-d3-i3-r1.cnf.gz-plain.pb.metafix.opb",1,5,352,132,0.651852,0
"linear.normalized-factor-sizeN=360-sizeP=181-sizeQ=360-885821403-max.opb",0,2,0,0,-nan,0
"linear.normalized-t3002.11tsp11.1900575442.opb",1,6,2707,231,0.913043,0
"linear.normalized-3_7_0.opb",3,7,42,12,0.588889,0.340298
"linear.normalized-lo_14x14_000.opb.metafix.opb",5,9,164,196,0.668132,0.181933
"linear.normalized-lo_14x14_005.opb.metafix.opb",5,8,164,196,0.671023,0.0953817
"linear.normalized-vertexcover-grid4x13.opb",3,7,105,52,0.987179,0.0181309
"linear.normalized-mps-v2-20-10-fixnet6.opb",7,9,700,14036,0.943489,0.099484
"linear.normalized-t2001.13queen13.1111222080.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-mps-v2-20-10-p0282.opb",5,8,221,282,0.886654,0.119186
"linear.factor-mod-size=5-P0=2-P1=23-P2=17-B.opb",3,6,107,80,0.850907,0.115231
"linear.normalized-regular-n20-d4-i3.cnf.gz-plain.pb.metafix.opb",3,7,172,81,0.675013,0.233628
"linear.normalized-factor-size=9-P=131-Q=277.opb",3,7,245,99,0.499962,0.405767
"linear.normalized-sha1-size160-round23-0.opb",4,8,10880,4288,0.215003,0.256484
"linear.normalized-mps-v2-20-10-air02.opb",7,9,100,6774,0.923269,0.182543
"linear.normalized-sporttournament10.opb",2,5,160,125,0.84,0.16
"linear.factor-mod-size=7-P0=37-P1=43-B.opb",5,7,102,70,0.711268,0.365063
"linear.normalized-factor-sizeN=500-sizeP=251-sizeQ=500-293748522-max.opb",0,2,0,0,-nan,0
"linear.normalized-mps-v2-20-10-opt1217.opb",5,7,113,787,0.872922,0.197192
"linear.normalized-rand6reg-v111-n2.opb",3,6,222,333,0.76608,0.191367
"linear.rbsat-v760c43649g1.opb",1,4,43649,760,0.974359,0
"linear.normalized-mps-v2-20-10-bandm.opb",6,8,610,14160,0.953291,0.0281429
"linear.normalized-t2001.13queen13.1111227012.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-bsg_50_25_4.opb",3,6,3084,1566,0.49433,0.394775
"linear.normalized-factor-size=9-P=109-Q=373.opb",3,7,245,99,0.499962,0.405767
"linear.normalized-factor-sizeN=180-sizeP=91-sizeQ=180-780825197-max.opb",0,2,0,0,-nan,0
"linear.normalized-t2001.13queen13.1110968561.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-par32-5-c.opb",2,5,6689,2678,0.674896,0.325104
"linear.normalized-j3042_5-unsat.opb",1,8,10908,3224,0.815893,0
"linear.normalized-vertexcover-grid4x23-hard.opb",3,7,185,92,0.985507,0.0204958
"linear.normalized-TateBritain_K102.opb",3,6,7142,6936,0.604683,0.368239
"linear.normalized-mps-v2-20-10-gen.opb",6,8,1080,19038,0.820148,0.363918
"linear.normalized-ooo.rf9.ucl.opb",2,8,33090,11476,0.432736,0.427835
"linear.normalized-aim-100-1_6-yes1-1.opb",2,5,260,200,0.833333,0.166667
"linear.normalized-t2001.13queen13.1110974180.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-5_6_20.opb",3,6,3034,650,0.45625,0.406135
"linear.normalized-compression16_5.opb",3,7,2130,462,0.51809,0.39347
"linear.normalized-vertexcover-completegraph-37.opb",3,7,667,37,0.988095,0.0168359
"linear.normalized-mps-v2-20-10-markshare2.opb",6,8,14,270,0.947357,0.0601519
"linear.normalized-bsg_50_25_2.opb",3,6,3112,1580,0.494385,0.394896
"linear.normalized-chnl15_16_pb.cnf.cr.opb",1,4,62,480,1,0
"linear.rbsat-v760c43649gyes10.opb",1,4,43649,760,0.974359,0
"linear.normalized-sha1-size112-round23-6.opb",4,8,10784,4288,0.213973,0.256411
"linear.normalized-sha1-size80-round23-6.opb",4,8,10720,4288,0.215067,0.255107
"linear.normalized-mps-v2-20-10-dc1l.opb",0,2,0,0,-nan,0
"linear.normalized-t3002.11tsp11.1900577000.opb",1,6,2707,231,0.913043,0
"linear.normalized-autocorr_bern50-06.opb",4,7,1664,882,0.637814,0.40387
"linear.normalized-5_6_13.opb",3,7,1557,342,0.524266,0.38716
"linear.normalized-compression32_7.opb",3,6,7418,1560,0.449266,0.412135
"linear.unsat-pbl-00200.sat05-1329.reshuffled-07.opb",5,8,22684,725,0.248856,0.285736
"linear.normalized-pigeon-clauses-31-30.opb",1,4,13981,930,0.983607,0
"linear.factor-mod-size=8-P0=47-P1=211-P2=233-P3=173-P4=181-P5=71-B.opb",4,7,656,440,0.867987,0.13328
"linear.em_7_4_9_fbc.opb",1,8,28863,1677,0.505959,0
"linear.normalized-sha1-size96-round23-0.opb",4,8,10752,4288,0.214491,0.255785
"linear.normalized-sha1-size144-round23-9.opb",4,8,10848,4288,0.215142,0.25594
"linear.normalized-randf7d077.cudf.trendy.opb",3,9,32111,7732,0.831344,0.238515
"linear.normalized-OGR_20.opb",3,6,26619,13480,0.805135,0.214529
"linear.normalized-t3002.11tsp11.1900557574.opb",1,6,2707,231,0.913043,0
"linear.owp_4vars_5gates.opb",6,9,23747,267,0.249831,0.329417
"linear.normalized-sha1-size128-round22-0.opb",4,8,9984,4128,0.2199,0.257782
"linear.normalized-reduced-mps-v2-20-10-gesa3_o.opb",7,9,1536,15504,0.934399,0.107064
"linear.normalized-single-obj-f10-DCTotalLoss.seq-B-2-combined-irabcde.opb",3,7,33051,11465,0.241039,0.178792
"linear.normalized-bsg_50_10_2.opb",3,6,1384,716,0.486241,0.378295
"linear.normalized-t3002.11tsp11.1900576927.opb",1,6,2707,231,0.913043,0
"linear.normalized-pigeon-clauses-41-40.opb",1,4,32841,1640,0.987654,0
"linear.normalized-sha1-size80-round22-0.opb",4,8,9888,4128,0.219809,0.257326
"linear.normalized-8_6_26.opb",3,6,5653,1190,0.450993,0.410945
"linear.normalized-regular-n17-d4-i1.cnf.gz-plain.pb.metafix.opb",3,7,148,69,0.670652,0.237174
"linear.normalized-2_6_3.opb",2,5,114,30,0.278369,0.111702
"linear.normalized-factor-size=9-P=157-Q=373.opb",3,7,245,99,0.499962,0.405767
"linear.normalized-ii8e2.opb",2,5,6991,1740,0.952884,0.0471156
"linear.normalized-hw32-vm95p-opt.opb.negationfix.opb",4,6,762,11168,0.942404,0.0681331
"linear.factor-mod-size=9-P0=41-P1=331-P2=37-B.opb",4,6,331,216,0.650145,0.385087
"linear.normalized-3_4_10.opb",2,6,802,182,0.383297,0.309011
"linear.normalized-opt-market-split_6_50_1.opb",1,3,12,146,0.960526,0
"linear.normalized-subsetcard-geq-fixedbandwidth-50.opb",1,3,100,201,0.800797,0
"linear.normalized-pigeon-cardinality-21-20.opb",1,4,41,420,1,0
"linear.normalized-ii8d2.opb",2,5,7477,1860,0.961692,0.038308
"linear.normalized-neos-544324.opb",3,6,732,10080,0.812772,0.222592
"linear.normalized-j605_7-sat.opb",1,8,29130,9272,0.810312,0
"linear.normalized-mds_100_10_1.opb",1,3,2596,1348,0.509448,0
"linear.normalized-bogr_16.opb",5,8,10896,5570,0.543549,0.331844
"linear.normalized-edgecross10-070.opb",3,6,2748,1224,0.480388,0.0203549
"linear.normalized-tseitin-regular-n46-d3-i1-f.cnf.gz-plain.pb.metafix.opb",1,5,184,69,0.505495,0
"linear.normalized-single-obj-f46-DC_Side1.seq-B-2-1-irabcde.opb",3,7,17521,6015,0.251478,0.181341
"linear.normalized-t2001.13queen13.1111224451.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-sha1-size112-round23-0.opb",4,8,10784,4288,0.214302,0.256085
"linear.normalized-vertexcover-grid8x9.opb",3,7,145,72,0.986111,0.0196419
"linear.factor-mod-size=8-P0=233-P1=223-P2=251-P3=181-P4=197-P5=127-P6=89-P7=149-B.opb",5,8,918,616,0.87838,0.149221
"linear.normalized-autocorr_bern20-15.opb",4,7,2948,1494,0.62915,0.41034
"linear.normalized-minisat15_5_3_0_mh.opb",4,7,15629,6810,0.587699,0.255443
"linear.normalized-compression32_12.opb",3,6,9468,1980,0.448423,0.412858
"linear.normalized-fixed-bandwidth-77.cnf.gz-extracted.pb.metafix.opb",1,3,308,309,0.667387,0
"linear.normalized-autocorr_bern55-14.lin.opb",4,7,11470,5790,0.626724,0.413414
"linear.normalized-single-obj-f48-DC_TotalLoss.seq-B-2-combined-irEDCBA.opb",3,7,24365,8385,0.241681,0.178845
"linear.normalized-randb87834.cudf.trendy.opb",3,9,32098,7662,0.831429,0.238396
"linear.normalized-lo_6x6_003.opb.metafix.opb",5,9,68,36,0.603017,0.206284
"linear.normalized-sha1-size96-round21-1.opb",4,8,9088,3968,0.230454,0.256779
"linear.normalized-mis_50_25_2.opb",1,6,1580,790,0.666667,0
"linear.normalized-minisat15_4_4_6_mh_ic.opb",4,7,21931,9765,0.532056,0.298484
"linear.normalized-mps-v2-20-10-grow15.opb",5,8,1200,17130,0.841552,0.182936
"linear.normalized-dbsg_10_4_5_8.opb",3,7,125,66,0.483129,0.337464
"linear.normalized-lo_14x14_007.opb.metafix.opb",5,9,164,196,0.70108,0.250773
"linear.normalized-subsetcard-eq-random4regular-70.opb",1,3,280,281,0.667458,0
"linear.factor-mod-size=9-P0=293-P1=97-P2=163-P3=149-P4=163-P5=457-P6=521-P7=173-P8=431-P9=419-B.opb",4,8,1486,972,0.829581,0.174115
"linear.normalized-subsetCardinalitySigma-27-1.cnf.gz-plain.pb.metafix.opb",3,7,228,109,0.676102,0.231175
"linear.normalized-fixed-bandwidth-97.cnf.gz-extracted.pb.metafix.opb",1,3,388,389,0.667238,0
"linear.normalized-subsetCardinalitySigma-27-2.cnf.gz-plain.pb.metafix.opb",3,7,228,109,0.676102,0.231175
"linear.normalized-factor-size=9-P=149-Q=293.opb",3,7,245,99,0.499962,0.405767
"linear.normalized-subsetcard-geq-random4regular-65.opb",1,3,130,261,0.800613,0
"linear.normalized-dbsg_100_10_5_15.opb",2,6,2807,1452,0.72904,0.196995
"linear.normalized-vdw_k4_l4_n360.opb",3,6,86400,1440,0.478603,0.33517
"linear.normalized-tseitin-regular-n76-d3-i2-r2.cnf.gz-plain.pb.metafix.opb",1,5,304,114,0.672566,0
"linear.normalized-4_5_11.opb",2,5,1074,240,0.208604,0.143669
"linear.factor-mod-size=7-P0=83-P1=11-B.opb",5,7,102,70,0.71744,0.357455
"linear.normalized-sha1-size80-round23-1.opb",4,8,10720,4288,0.215416,0.254712
"linear.normalized-tseitin-regular-n70-d3-i2-r2.cnf.gz-plain.pb.metafix.opb",1,5,280,105,0.679612,0
"linear.normalized-reduced-mps-v2-20-10-air02.opb",7,9,100,6774,0.923269,0.182543
"linear.normalized-tseitin-regular-n92-d3-i3-f.cnf.gz-plain.pb.metafix.opb",1,5,368,138,0.502732,0
"linear.normalized-sha1-size96-round21-4.opb",4,8,9088,3968,0.22981,0.257235
"linear.normalized-t3002.11tsp11.1900563250.opb",1,6,2707,231,0.913043,0
"linear.normalized-1077.cudf.paranoid.opb",1,5,4743,620,0.207358,0
"linear.normalized-graphpart_3pm-0234-0234.lin.opb",2,7,408,252,0.821429,0.178571
"linear.normalized-compression32_9.opb",3,7,8208,1722,0.504671,0.405049
"linear.factor-mod-size=8-P0=19-P1=211-P2=79-B.opb",4,6,263,176,0.651654,0.382384
"linear.normalized-max1024.pi.opb",5,8,1087,1278,0.809334,0.191752
"linear.normalized-t2001.13queen13.1110973478.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-f20c10b_002_area_delay.opb",3,6,18113,6080,0.345714,0.167632
"linear.normalized-compression64_21.opb",3,6,35794,7310,0.44605,0.414901
"linear.normalized-rand5c0b12.cudf.trendy.opb",3,8,36559,8630,0.794345,0.29084
"linear.normalized-reduced-mps-v2-20-10-gt2.opb",6,8,180,556,0.847271,0.125205
"linear.factor-mod-size=7-P0=71-P1=131-P2=37-P3=29-P4=71-P5=79-P6=47-P7=41-B.opb",4,7,708,490,0.853717,0.14652
"linear.normalized-g2x2.opb",3,6,4,4,1,0
"linear.normalized-tseitin-regular-n48-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,192,72,0.676056,0
"linear.normalized-prob4.opb",1,3,2,82,0.987952,0
"linear.normalized-ECrand4regsplit-v050-n1.opb",3,6,100,99,0.761009,0.171721
"linear.normalized-mps-v2-20-10-qnet1_o.opb",6,8,916,5380,0.876299,0.125513
"linear.normalized-p6b.opb",3,6,5852,462,1,0
"linear.normalized-chnl30_31_pb.cnf.cr.opb",1,4,122,1860,1,0
"linear.normalized-reduced-mps-v2-20-10-ran10x26.opb",6,8,332,8060,0.975846,0.02608
"linear.normalized-4_5_1.opb",2,5,114,30,0.279869,0.107455
"linear.normalized-t2001.13queen13.1111221953.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-ii32b3.opb",1,5,6082,696,0.700906,0
"linear.normalized-tseitin-regular-n76-d3-i3-r2.cnf.gz-plain.pb.metafix.opb",1,5,304,114,0.672566,0
"linear.normalized-factor-size=9-P=13-Q=179.opb",3,6,245,99,0.482019,0.40123
"linear.normalized-ooo.burch_dill.3.accl.ucl.opb",2,8,12569,4622,0.445132,0.419756
"linear.normalized-sha1-size112-round23-7.opb",4,8,10784,4288,0.21477,0.255561
"linear.normalized-dbsg_50_10_3_15.opb",3,6,1389,718,0.486286,0.378381
"linear.normalized-factor-sizeN=40-sizeP=21-sizeQ=40-793490986.opb",2,6,2522,901,0.739772,0.259253
"linear.mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.opb",1,5,640,160,0.42838,0
"linear.normalized-autocorr_bern25-19.lin.opb",4,7,6030,3040,0.62712,0.412623
"linear.factor-mod-size=5-P0=23-P1=29-P2=31-P3=29-B.opb",3,6,160,120,0.851157,0.114947
"linear.normalized-fpga45_44_sat_pb.cnf.cr.opb",2,4,2113,2970,0.79215,0.20785
"linear.normalized-edgecross20-080.opb",3,7,10084,3142,0.637079,0.25917
"linear.normalized-tseitin-regular-n82-d3-i3-r2.cnf.gz-plain.pb.metafix.opb",1,5,328,123,0.677686,0
"linear.normalized-matrix_5x3_8.opb",2,6,15120,4318,0.628772,0.204561
"linear.normalized-3col-almost3reg-l025-r024-n1.opb",2,7,3520,1428,0.875,0.125
"linear.normalized-prom2.r.opb",5,9,1924,2611,0.827153,0.21364
"linear.normalized-3col-almost3reg-l040-r039-n1.opb",2,7,5430,2196,0.875,0.125
"linear.normalized-ii8c2.opb",2,5,7639,1900,0.964488,0.0355124
"linear.normalized-reduced-mps-v2-20-10-pk1.opb",6,8,60,985,0.980125,0.0271668
"linear.normalized-single-obj-f42-DC_DoubleLoss.seq-B-2-2-irabcde.opb",3,7,21694,7320,0.26283,0.180916
"linear.normalized-factor-sizeN=180-sizeP=91-sizeQ=180-780825197.opb",0,2,0,0,-nan,0
"linear.normalized-reduced-fir03_trarea_ac.opb",3,7,2405,1343,0.69345,0.215424
"linear.satsgi-n23himBHm25-p0-q219.opb",1,4,13248,575,0.980392,0
"linear.normalized-5_6_30.opb",3,6,5994,1260,0.4507,0.411194
"linear.normalized-t2001.13queen13.1110977464.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-dbsg_10_4_4_5.opb",3,7,125,66,0.483129,0.337464
"linear.normalized-factor-size=9-P=223-Q=347.opb",3,6,245,99,0.50101,0.405754
"linear.factor-mod-size=7-P0=17-P1=53-P2=109-B.opb",4,6,203,140,0.647015,0.382499
"linear.normalized-factor-sizeN=320-sizeP=161-sizeQ=320-287873690-max.opb",0,2,0,0,-nan,0
"linear.normalized-regular-n21-d4-i3.cnf.gz-plain.pb.metafix.opb",3,7,180,85,0.675779,0.232928
"linear.normalized-compression64_27.opb",3,7,41050,8372,0.501784,0.407754
"linear.normalized-autocorr_bern20-05.lin.opb",4,7,374,207,0.672004,0.358401
"linear.normalized-ex5inp.r.opb",3,5,36,34,0.828571,0.242437
"linear.normalized-lo_8x8_000.opb.metafix.opb",5,9,92,64,0.69141,0.192774
"linear.factor-mod-size=7-P0=127-P1=59-P2=127-P3=89-P4=17-P5=43-P6=53-B.opb",4,7,607,420,0.861882,0.138141
"linear.normalized-vertexcover-grid6x25-hard.opb",3,7,301,150,0.984127,0.0224478
"linear.normalized-tseitin-regular-n80-d3-i3-r2.cnf.gz-plain.pb.metafix.opb",1,5,320,120,0.683761,0
"linear.normalized-bsg_100_25_4.opb",3,6,6442,3270,0.49451,0.395492
"linear.normalized-single-obj-f4-DataDisplay_2_order9.seq-A-3-2-irEDCBA.opb",3,9,11685,3564,0.299509,0.391226
"linear.normalized-regular-n22-d4-i1.cnf.gz-extracted.pb.metafix.opb",1,3,88,89,0.669173,0
"linear.normalized-bsg_10_4_4.opb",3,7,124,66,0.483129,0.337464
"linear.normalized-mps-v2-20-10-p6000.opb",5,8,2294,6000,0.766447,0.321526
"linear.normalized-pigeon-clauses-35-30.opb",1,4,17885,1050,0.983607,0
"linear.instance_n5_i6_pp_ci_ce.opb",1,8,31980,4380,0.446074,0
"linear.normalized-3col-left3reg-l100-r099-n1.opb",2,7,20365,8160,0.875,0.125
"linear.normalized-factor-sizeN=140-sizeP=71-sizeQ=140-318609522.opb",0,2,0,0,-nan,0
"linear.normalized-dbsg_10_4_3_5.opb",3,7,137,72,0.475454,0.340452
"linear.normalized-7_7_7.opb",2,5,933,210,0.211483,0.142176
"linear.normalized-vertexcover-grid6x27.opb",3,7,325,162,0.983333,0.0235702
"linear.normalized-factor-size=9-P=229-Q=239.opb",3,7,245,99,0.499962,0.405767
"linear.normalized-sumineqArity5pyramidP0032.opb",5,7,562,2805,0.814592,0.226344
"linear.normalized-tseitin-regular-n72-d3-i3-r1.cnf.gz-plain.pb.metafix.opb",1,5,288,108,0.685714,0
"linear.normalized-sha1-size80-round21-8.opb",4,8,9056,3968,0.230281,0.257085
"linear.normalized-mds_10_4_1.opb",1,3,106,58,0.522523,0
"linear.normalized-market-split_4_30_2.opb",3,6,9,31,0.927928,0.101925
"linear.normalized-reduced-mps-v2-20-10-scagr25.opb",6,8,771,15000,0.987315,0.0163564
"linear.normalized-NG_K140.opb",2,5,16942,16660,0.831076,0.168924
"linear.normalized-circ4_3.opb",3,8,764,144,0.490166,0.351258
"linear.normalized-sporttournament34.opb",3,6,2176,1649,0.888889,0.157135
"linear.normalized-7_6_27.opb",3,6,5653,1190,0.450993,0.410945
"linear.normalized-factor-size=9-P=257-Q=503.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-fixed-bandwidth-67.cnf.gz-extracted.pb.metafix.opb",1,3,268,269,0.667494,0
"linear.normalized-cmb.opb",3,8,671,304,0.597763,0.130857
"linear.normalized-factor-size=9-P=379-Q=431.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-factor-size=9-P=229-Q=307.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-lo_16x16_005.opb.metafix.opb",5,9,188,256,0.680416,0.139519
"linear.normalized-fixed-bandwidth-24.cnf.gz-extracted.pb.metafix.opb",1,3,96,97,0.668966,0
"linear.factor-mod-size=7-P0=107-P1=13-P2=17-P3=127-P4=13-P5=53-P6=73-P7=59-B.opb",4,7,708,490,0.852994,0.147188
"linear.normalized-chnl15_20_pb.cnf.cr.opb",1,4,70,600,1,0
"linear.normalized-mps-v2-20-10-beaconfd.opb",6,8,313,7860,0.99105,0.00949097
"linear.normalized-mps-v2-20-10-stein15.opb",3,7,36,15,0.977778,0.031427
"linear.normalized-regular-n24-d4-i3.cnf.gz-extracted.pb.metafix.opb",1,3,96,97,0.668966,0
"linear.normalized-mis_100_25_3.opb",1,6,3290,1645,0.666667,0
"linear.normalized-ii32a1.opb",1,5,9671,918,0.791721,0
"linear.normalized-subsetCardinalitySigma-22-3.cnf.gz-plain.pb.metafix.opb",3,7,188,89,0.67646,0.232307
"linear.normalized-vtxcov_v2000_e4000_18.opb.PB06.opb",4,8,4000,1964,1,0
"linear.normalized-tseitin-regular-n58-d3-i2-f.cnf.gz-plain.pb.metafix.opb",1,5,232,87,0.504348,0
"linear.normalized-t2001.13queen13.1110974553.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-ssa7552-038.opb",3,8,5076,3002,0.824051,0.239521
"linear.normalized-tseitin-regular-n52-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,208,78,0.611765,0
"linear.normalized-minisat15_5_3_9_ic.opb",3,7,7439,3435,0.389682,0.274276
"linear.normalized-autocorr_bern35-04.lin.opb",4,7,456,263,0.672247,0.36342
"linear.normalized-tseitin-regular-n80-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,320,120,0.661157,0
"linear.normalized-4_5_16.opb",3,6,1929,420,0.46242,0.40034
"linear.normalized-pigeon-cardinality-81-80.opb",1,4,161,6480,1,0
"linear.normalized-dbsg_200_25_4_40.opb",2,6,13123,6660,0.74179,0.22725
"linear.normalized-sha1-size112-round22-2.opb",4,8,9952,4128,0.219649,0.25774
"linear.normalized-rand65d021.cudf.trendy.opb",3,9,29890,7122,0.830141,0.240217
"linear.normalized-mps-v2-20-10-mas76.opb",0,2,0,0,-nan,0
"linear.factor-mod-size=8-P0=257-P1=97-P2=149-B.opb",4,6,263,176,0.650477,0.382234
"linear.normalized-vertexcover-grid6x9-hard.opb",3,7,109,54,0.987179,0.0181309
"linear.normalized-subsetcard-eq-random4regular-50.opb",1,3,200,201,0.667774,0
"linear.normalized-t2001.13queen13.1111218024.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-ECrand6reg-v111-n1.opb",1,3,222,333,0.75,0
"linear.normalized-t3002.11tsp11.1900553647.opb",1,6,2707,231,0.913043,0
"linear.normalized-sha1-size144-round22-9.opb",4,8,10016,4128,0.219899,0.257972
"linear.normalized-TateBritain_K94.opb",3,6,6582,6392,0.605757,0.366693
"linear.normalized-tseitin-regular-n60-d3-i2-r1.cnf.gz-plain.pb.metafix.opb",1,5,240,90,0.645161,0
"linear.factor-mod-size=7-P0=13-P1=53-P2=127-P3=83-P4=37-P5=107-P6=67-P7=41-P8=113-B.opb",4,7,809,560,0.842331,0.159334
"linear.normalized-OGR_4.opb",3,5,43,40,0.860841,0.1968
"linear.normalized-bsg_100_10_4.opb",2,6,2818,1458,0.729142,0.19722
"linear.normalized-50-250-false-45-90-4-7000opt.opb",1,5,62231,2025,0.957447,0
"linear.factor-mod-size=5-P0=11-P1=2-P2=23-B.opb",3,6,107,80,0.848458,0.118044
"linear.normalized-regular-n29-d4-i2.cnf.gz-extracted.pb.metafix.opb",1,3,116,117,0.668571,0
"linear.normalized-mps-v2-20-10-misc07.opb",6,8,247,290,0.815371,0.167216
"linear.normalized-t2001.13queen13.1110969577.opb",2,7,101,169,0.817233,0.159646
"linear.factor-mod-size=7-P0=107-P1=79-P2=47-P3=23-P4=59-P5=43-B.opb",4,7,506,350,0.871593,0.130094
"linear.normalized-t3002.11tsp11.1900569834.opb",1,6,2707,231,0.913043,0
"linear.normalized-tseitin-regular-n88-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,352,132,0.661654,0
"linear.normalized-tseitin-regular-n52-d3-i3-r1.cnf.gz-plain.pb.metafix.opb",1,5,208,78,0.693333,0
"linear.normalized-factor-size=9-P=313-Q=503.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-3col-almost3reg-l035-r034-n1.opb",2,7,4840,1968,0.875,0.125
"linear.factor-mod-size=5-P0=7-P1=11-P2=23-P3=23-P4=29-P5=31-P6=13-B.opb",4,7,319,240,0.870033,0.130157
"linear.normalized-dbsg_200_25_5_40.opb",2,6,13055,6626,0.741744,0.227132
"linear.normalized-autocorr_bern60-15.lin.opb",4,7,14468,7294,0.626451,0.413634
"linear.normalized-cm42a.opb",3,6,185,99,0.895013,0.148474
"linear.normalized-tseitin-regular-n50-d3-i2-f.cnf.gz-plain.pb.metafix.opb",1,5,200,75,0.505051,0
"linear.factor-mod-size=7-P0=47-P1=43-P2=113-P3=61-B.opb",3,6,304,210,0.85912,0.11423
"linear.normalized-opt-market-split_4_30_3.opb",1,3,8,94,0.959184,0
"linear.normalized-graphpart_3pm-0333-0333.lin.opb",2,7,540,324,0.8125,0.1875
"linear.normalized-mds_200_10_5.opb",1,3,5256,2728,0.509335,0
"linear.normalized-t2001.13queen13.1111217380.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-reduced-mps-v2-20-10-modglob.opb",6,8,386,9818,0.990093,0.0119316
"linear.normalized-rand27da90.cudf.paranoid.opb",1,7,25423,5732,0.497505,0
"linear.normalized-t2001.13queen13.1111222248.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-reduced-mps-v2-20-10-arki001.opb",6,8,1471,8268,0.908897,0.0636131
"linear.normalized-t2001.13queen13.1111212923.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-bsg_50_10_5.opb",3,6,1364,706,0.486009,0.377858
"linear.normalized-alu2.b.opb",2,8,2888,1266,0.735398,0.264602
"linear.factor-mod-size=9-P0=383-P1=149-P2=409-P3=307-P4=127-P5=191-P6=227-P7=281-P8=211-B.opb",4,7,1321,864,0.836078,0.165864
"linear.normalized-mds_100_10_3.opb",1,4,2588,1344,0.666667,0
"linear.normalized-tseitin-regular-n78-d3-i3-f.cnf.gz-plain.pb.metafix.opb",1,5,312,117,0.503226,0
"linear.normalized-5_6_11.opb",2,6,1225,272,0.292439,0.23137
"linear.normalized-reduced-mps-v2-20-10-ran12x21.opb",7,9,318,7812,0.967897,0.0436848
"linear.normalized-single-obj-f51-DC_side2.seq-B-2-2-irabcde.opb",3,8,17190,5939,0.386179,0.352512
"linear.factor-mod-size=7-P0=97-P1=43-P2=127-P3=89-P4=59-P5=127-P6=43-P7=127-P8=67-P9=17-B.opb",4,7,910,630,0.835698,0.167545
"linear.normalized-f20c10b_024_area_delay.opb",4,7,9001,3392,0.401602,0.363906
"linear.normalized-randa6997e.cudf.paranoid.opb",1,7,27497,6252,0.499421,0
"linear.normalized-t2001.13queen13.1111228076.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-lo_16x16_003.opb.metafix.opb",5,9,188,256,0.735693,0.252576
