name,c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,knuths_estimate,weighted_backtrack_estimate,recursive_estimate,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean
linear.normalized-t2001.13queen13.1110968898.cnf,9394,4477,2.098280098280098,0.4765807962529274,0.00045165461143162284,1.384203649382652,0.0,0.005003193527783692,1.0363073216331977,0.00045165461143162284,0.3103225573793606,0.00038424591738712776,0.0024975984630163303,0.6451777186344422,0.0008269265822442899,1.7498374546920996,0.0003193527783691718,0.010857994464551842,0.27095309062522177,1.311793425370543,0.0,1.0,1.0028909755256654,0.0767080035041602,2.416803792397148,0.0,0.9148936170212766,0.6355705335243879,0.18538819377606808,0.6768149882903981,0.3204172876304024,0.9972322759208005,0.9970193740685543,0.00044461923802406627,1.3301517094239694,0.0,0.004790291675537578,1.0386589920596045,0.0,0.010566762728146013,0.0776176753121998,0.2318924111431316,0.2318924111431316,0.30245199351827595,0.5226456567492642,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,5772,30.4201474201,0.747747113947,766.447174447,0.0565330618587,768.0,743.0,795.0,0.356025644899,0.282788497105,0.813538411845,0.0332899996005,117644.596905,124.8794926,0.120242481858,770.131078224,0.0265493667541,770.0,744.0,797.0,0.181003586489,0.229196652099,0.854993188207,0.0129022422454,126282.207177
linear.normalized-sha1-size80-round22-4.cnf,57394,21809,2.6316658260351233,0.37998745513468307,0.000121122183104372,0.8144978300215006,0.0,0.0006380080354525547,1.8187415689602104,0.000121122183104372,0.2518672137573982,4.312947468299836e-05,0.00021564737341499182,0.8573321344015883,0.00013348204693232533,0.5558544623433697,1.724346041763661e-05,0.0005173038125290984,0.3973870409647141,0.7914753418369032,0.0,1.0,1.1303279773547819,0.1713616478628739,0.9449510875580898,0.0,1.0,1.3914136339073078,0.1619283755137691,0.28039590985118895,0.6528546548721398,0.9332505647233287,0.5059231286534581,5.397115353956295e-05,0.8177315849921851,0.0,0.00034486920835273224,1.874969487867992,8.625894936599672e-05,0.0003881652721469852,0.0005606831708789787,0.0005606831708789787,0.0005606831708789787,0.0565391471865206,0.11638122304404722,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,23218,607.590909091,1.15295327812,4103.81818182,0.223501588064,4299.0,4251.0,4332.0,0.339656107033,0.856596060304,0.777074908847,0.260923394437,14873314.5211,511.736842105,0.159988308753,4308.42105263,0.0126200305605,4309.0,4236.0,4371.0,0.101157588352,0.391672433629,0.739592488598,0.0129939896869,57652874.0611
linear.normalized-tseitin-regular-n40-d3-i2-r1.cnf.gz-plain.pb.metafix.cnf,160,60,2.6666666666666665,0.375,0.05,0,0.05,0.05,0.0,0.05,0,0.05,0.05,0.0,0.025,0,0.025,0.025,0.5,0.5773502691896257,0.33333333333333326,1.0,0.5623351446188083,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5625,0.028125,0.2995195054689737,0.0125,0.0375,0.9876199227318194,0.0,0.016666666666666666,0.31666666666666665,0.5833333333333334,0.5833333333333334,0.9809933890048712,0.9971618897641095,2.305843009213694e+18,2.305843009213694e+18,46551,3.168,0.543302836397,8.0419,0.228066569033,8.0,6.0,10.0,1.45824182337,0.259855208763,0.837140957098,0.158083898882,118.223439054,2.9852,0.570231341663,8.0149,0.230101332371,8.0,6.0,10.0,1.48578521147,0.245895806271,0.825682926518,0.158741693834,123.588116174
linear.normalized-j3024_3-sat.cnf,2305,1026,2.246588693957115,0.44511930585683296,0.0003052035671766261,1.0565693519639958,0.0,0.00186219739292365,1.07347781306181,0.0003052035671766261,0.43360765009752006,0.00020863759649488838,0.001043187982474442,0.8655936943430695,0.0008184032490608987,0.41188267748280677,0.00016929067208396818,0.002200778737091586,0.7803453529710513,0.509272996302492,0.0,1.0,0.6937081709098977,0.8211138237009299,0.4033813489906086,0.0,1.0,1.054277330914667,0.3312220018793179,0.3214829862874556,0.06517690875232775,0.3866598950397833,0.947350600981886,0.0002771238500252064,0.9434584188236992,0.0,0.0016929067208396817,1.0253994955171284,0.0,0.004172751929897768,0.021281034842478615,0.030252451491758814,0.1631546004590027,0.20371620377756777,0.2140311155047122,0,0,4794,1.35696202532,27.9495715056,2063.68987342,0.0387893481469,2066.0,2027.0,2107.0,0.908728233981,0.0554546463193,0.965569547464,0.0336907081627,3884676.3671,32.5004091653,0.19468983926,2066.16571195,0.0155162812098,2065.0,2025.0,2108.0,0.631442094596,0.140466141309,0.978239222628,0.00361697017126,6790688.87286
linear.normalized-subsetcard-geq-fixedbandwidth-60.cnf,850,605,1.4049586776859504,0.711764705882353,0.002703793943612948,0.6481299402293698,0.0,0.0058823529411764705,0.9800109137101882,0.002703793943612948,0.19751962257032915,0.002366863905325444,0.0035502958579881655,0.5973431048192472,0.0051881380651434125,0.18446187698111122,0.002352941176470588,0.00823529411764706,0.47333333333333333,0.9856373142885382,0.0,1.0,1.0036673389735833,0.1889940828402367,0.8749863571238511,0.0,0.5,0.7011482650155895,0.16536724406234204,0.7152941176470589,0.2847058823529412,1.0,0.8576470588235294,0.0021983988861816917,0.669469435193382,0.0,0.004705882352941176,1.1036717710177593,0.0,0.0,0.033136094674556214,0.2556213017751479,0.2556213017751479,0.4084812623274162,0.657486059584458,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,9.47866286587949e+171,9070,3.1543,0.55576645958,112.6005,0.0677280509945,113.0,103.0,122.0,0.363028526726,0.162468425582,0.771853834686,0.0317788543821,38239.61972,20.4709,0.215508597914,112.6859,0.0675121650664,113.0,103.0,122.0,0.346763190374,0.306892979752,0.855852139942,0.0390498453105,35874.5627065
linear.normalized-factor-size=9-P=83-Q=271.cnf,1881,678,2.774336283185841,0.36044657097288674,0.004078954741580589,0.5901098863182522,0.0,0.016454352441613588,1.5404085116255222,0.0040789547415805896,0.1498391425985867,0.001466275659824047,0.004398826979472141,0.5319293008576833,0.004582918412465789,0.5053352546026542,0.0021231422505307855,0.016454352441613588,0.30095541401273884,0.6329260262779337,0.0,1.0,0.6258502357650303,0.14538839403970508,0.5646989720189541,0.0,1.0,1.3505321390111626,0.0821006766577081,0.21496815286624205,0.7834394904458599,0.9984076433121019,0.5042462845010616,0.0018997764785724514,1.0702935883985034,0.0,0.009554140127388535,1.6135832285961147,0.0,0.0,0.001466275659824047,0.010263929618768328,0.7331378299120235,0.34471258792141646,0.9770670895363309,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,1.7877635048242557e+193,1412,35.1869337757,0.323842069807,124.665560801,0.0640873399752,125.0,115.0,135.0,0.585455908946,0.299153721407,0.795682229352,0.0558914525389,18355.9124018,41.6664,0.185538864436,124.9392,0.0634771766752,125.0,115.0,135.0,0.45666702104,0.275062246682,0.817068170047,0.0436854327005,43661.2730738
linear.normalized-vertexcover-grid10x15.cnf,11549,5774,2.0001731901627986,0.4999567062083297,0.00042953438745282197,1.4080058507627158,0.0,0.006840419083903368,0.35331151171685626,0.00042953438745282197,0.2014149090289491,0.0003463203463203463,0.0005194805194805195,0.6923912474271863,0.0006792641453054219,1.7281337617029209,0.00034635033336219586,0.013247900251103992,0.19915144168326263,1.1527015472197575,0.0,1.0,0.8307780178236288,0.027323017623370905,4.740518188786395,0.0,0.8987341772151899,0.3221558280600266,0.129525262016121,0.5194389124599532,0.4805610875400468,1.0,0.9740237249978353,0.00042053827489795973,1.3262828219136311,0.0,0.006494068750541172,0.3483825199570916,0.0,0.002077922077922078,0.002077922077922078,0.002077922077922078,0.002077922077922078,0.19369232393622637,0.6579467442416246,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,9973,429.843575419,0.195165972546,961.276536313,0.0245730817749,961.0,933.0,991.0,0.568210913896,0.17891390464,0.824678536502,0.0424560786123,109222.96031,251.634551495,0.138660701109,962.803986711,0.023434887101,963.0,933.0,991.0,0.115614262231,0.26302874507,0.748240420772,0.0218987196176,385174.107764
linear.normalized-subsetcard-eq-fixedbandwidth-65.cnf,1966,917,2.143947655398037,0.4664292980671414,0.0024212957430084113,0.4551446376920205,0.0,0.004577822990844354,1.5809725507707253,0.0024212957430084113,0.19674465114717796,0.0019102196752626551,0.0028653295128939827,0.6906816048484006,0.0030574288532090248,0.23590822078055912,0.002034587995930824,0.00508646998982706,0.5322143099355714,0.7507930821810975,0.0,1.0,1.054841699822238,0.09233334849380694,1.3451771976019324,0.0,0.33333333333333337,0.9262900257732951,0.12420471497210182,0.4649033570701933,0.5350966429298067,1.0,0.5991861648016277,0.0013364736334302045,0.4761416364830441,0.0,0.003051881993896236,1.3776978033416576,0.0,0.0038204393505253103,0.05730659025787966,0.15090735434574976,0.6389684813753582,0.23632018988153786,0.8576255117569649,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,9.14201360100854e+274,10701,13.8313982837,0.488168481351,191.539458186,0.0520121924742,191.0,179.0,204.0,0.457891371636,0.219080297404,0.766489380677,0.0356777505254,50380.4582142,34.1103559871,0.209660568926,191.360841424,0.0528593885293,191.0,178.0,204.0,0.413348315296,0.221928913761,0.813822767882,0.0357137518289,108147.942375
linear.normalized-j3010_3.std.cnf,477715,225100,2.1222345624167036,0.4712014485624274,9.478787616367725e-06,1.3359531451209994,0.0,0.00015193045331468542,1.2493722123267983,9.478787616367725e-06,0.20965665226236452,3.989754310929533e-06,2.39385258655772e-05,0.7032518156085698,1.531616296663455e-05,1.4224899520062566,2.08123908650254e-06,0.00026639860307232514,0.25699528738096183,1.2690417161299543,0.0,1.0,0.9884246987674039,0.09807191660463413,2.2132278196012685,0.0,1.0,0.8707413955151602,0.21705549415099185,0.6136117198735439,0.37979699593950256,0.9934087158130465,0.9818578388829574,9.263084151864263e-06,1.3217243906461777,0.0,0.0001498492142281829,1.263021585174958,0.0,0.0,0.0,0.0,0.0,0.07529863311017307,0.113520479408878,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,50120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57706303557,0.0,2.05491359896,0.0,483790827.666,10711.0,0.0,42482.0,0.0,42482.0,42482.0,42482.0,1.06496788845,0.0,0.946413216697,0.0,199696518.382
linear.normalized-autocorr_bern20-03.lin.cnf,72,56,1.2857142857142858,0.7777777777777778,0.030405405405405404,0.6532719286579236,0.0,0.05555555555555555,1.3795010822044214,0.030405405405405407,0.19245008972987523,0.02702702702702703,0.04054054054054054,0.5623351446188083,0.05357142857142857,0.35136418446315326,0.041666666666666664,0.08333333333333333,0.08333333333333334,1.7320508075688774,0.0,0.33333333333333337,0.5623351446188083,0.08108108108108109,1.763834207376394,0.0,0.33333333333333337,0.5547896023487735,0.14301358438186978,0.75,0.25,1.0,1.0,0.030405405405405404,0.6532719286579236,0.0,0.05555555555555555,1.3795010822044214,0.013513513513513514,0.05405405405405406,0.33783783783783783,0.4189189189189189,0.4189189189189189,0.7153416813350861,0.7538739260717773,0,0,75,0.0077,16.1385541514,14.1429,0.156681841056,14.0,11.0,17.0,0.987909070691,0.159165958628,0.94100568147,0.0649311957295,-inf,0.3767,1.65193193563,14.1247,0.15629582209,14.0,11.0,17.0,1.02494301914,0.172097024975,0.963262994677,0.0551258946975,-inf
linear.normalized-sha1-size128-round23-5.cnf,57835,21807,2.65213004998395,0.3770554162704245,0.00012088392492814205,0.8526582474697281,0.0,0.0006315286406772718,1.8313361725697712,0.00012088392492814205,0.2616577398894185,4.286694101508916e-05,0.0002143347050754458,0.8783512626555252,0.0001324093802552541,0.5537801934108969,1.7068341639926266e-05,0.000512050249197788,0.3990407591998361,0.791600944678289,0.0,1.0,1.1470910980204583,0.1777315189367203,0.9871566499490895,0.0,1.0,1.4086718868653345,0.17544885082393596,0.278708950638356,0.6452174506724927,0.9239264013108487,0.5041305386768622,5.326686420052778e-05,0.8167516432761435,0.0,0.0003413668327985253,1.8900227126838711,0.0006001371742112483,0.0017575445816186558,0.007716049382716049,0.01941872427983539,0.01941872427983539,0.04797590098516025,0.0862285908942628,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,23361,833.772727273,1.97712442288,4187.72727273,0.22366891254,4391.5,4285.0,4439.0,0.410295985292,1.43367199364,1.08554405598,1.49876891762,14321583.5942,571.297297297,0.654558454321,4252.35135135,0.169316266268,4376.0,4296.0,4428.0,0.132055338112,1.75616815375,0.758877180036,0.149155688232,59369796.9491
linear.normalized-jac3.cnf,1254,1731,0.7244367417677643,1.3803827751196172,0.01106154125400682,2.6029394438635416,0.001594896331738437,0.19617224880382775,2.1260212930862945,0.01106154125400682,2.286309801289204,0.0011554015020219526,0.4009243212016176,1.9445578816323827,0.7416304797496077,0.3285960393896597,0.011164274322169059,1.141945773524721,0.6609311878244397,0.48290937643815063,0.0,1.0,1.842969504940744,0.78706202633053,0.2846937336155837,0.0,1.0,1.6311520695569381,0.22407162686308543,0.15789473684210525,0.011961722488038277,0.16985645933014354,0.15789473684210525,0.00018243181610872936,14.594200988041068,0.0,0.1076555023923445,0.3999974232175159,0.0,0.0,0.0,0.0,0.0011554015020219526,1.0,1.0,0,0,1732,0.0,0.0,5.0892,0.293630609032,5.0,3.0,7.0,15.3146090476,0.730215195312,0.9955,0.0672368471619,-inf,0.0,0.0,5.087,0.290355942236,5.0,3.0,7.0,14.9437429365,0.72469864635,0.9969,0.0557669335604,-inf
linear.normalized-t3002.11tsp11.1900573137.cnf,6361,1883,3.378120021242698,0.2960226379500079,0.0011795619290452656,1.7067587719645134,0.0,0.007860399308284862,1.3520786235257698,0.0011795619290452656,0.27119673072131106,0.0009124087591240876,0.005018248175182482,0.7074491313310349,0.001788146918585716,1.511947886789944,0.00047162395849709165,0.010847351045433109,0.335743855787874,0.9409476236390564,0.0,1.0,0.9724269676534776,0.09759531749962337,1.7999521792089608,0.0,0.8787878787878788,0.9636826410363191,0.1756669044140375,0.4420688570979406,0.5544725672064141,0.9965414243043547,0.996384216318189,0.0011619907809564901,1.6835483025643898,0.0,0.0075459833359534665,1.3468667902726628,0.0,0.00958029197080292,0.11633211678832117,0.44114963503649635,0.7376824817518248,0.4620535714285714,0.6664556190616511,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,4624,17.3732217573,0.387405784073,366.252719665,0.0381304196752,367.0,348.0,384.0,0.605866995733,0.179633840138,0.874860378287,0.0121827088784,67303.1209048,59.4798722045,0.156946252064,365.952715655,0.0456893370385,366.0,348.0,385.0,0.416434947228,0.278342575085,0.908796718797,0.0140942525926,95852.6663749
linear.normalized-minisat25_4_7_0_mh_ic.cnf,490255,205819,2.3819715380990094,0.41982029760022843,9.713502065381665e-06,3.220392963338129,0.0,0.0024227345494590652,1.5176151764086359,9.713502065381665e-06,0.4992146923489844,3.973630984784967e-06,0.00019470791825446337,0.6863794134385854,2.229142348806113e-05,2.022665365570975,2.0393388463460144e-06,0.0024777966983104078,0.2900585630138709,1.1958597825595476,0.0,1.0,1.0337946009672316,0.12324710449662599,1.9935654855641551,0.0,1.0,1.0797619986250522,0.24570117372019235,0.6088833600146832,0.38841247667506196,0.9972958366897452,0.9050850914133638,8.378502084356806e-06,3.4665566451225347,0.0,0.0023126102517563806,1.4519318315010428,7.947261969569933e-06,2.3841785908709802e-05,2.3841785908709802e-05,2.3841785908709802e-05,2.3841785908709802e-05,0.2247863179937932,0.24300740287452466,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,51063.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6262475442,0.0,2.1066010749,0.0,992827.691645,28869.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99354240871,0.0,1.41934546722,0.0,4768869.01796
linear.normalized-mps-v2-20-10-ran14x18.cnf,596674,252388,2.3641139832321665,0.42299144926710397,1.0626336970785154e-05,1.862125969285074,0.0,0.000298012473237148,1.511564985162228,1.0626336970785154e-05,0.170063486540464,3.88462659026901e-06,2.7192386131883073e-05,0.6237003676927172,1.395771785716523e-05,1.905439489792364,4.994622456488514e-06,0.0003979049223669183,0.3560895626185331,0.7469611186382563,0.0,1.0,0.8052980118678379,0.14627165136988246,1.1118328470937728,0.0,1.0,1.4187636228551166,0.16262962659168417,0.25462085820932795,0.7362622909334283,0.9908831491427563,0.6036234321047672,6.0474981187188865e-06,2.234175894092857,0.0,0.00020311464656386623,1.282566821084243,3.88462659026901e-06,1.165387977080703e-05,1.165387977080703e-05,1.165387977080703e-05,1.165387977080703e-05,0.03781683985626882,0.03781683985626882,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,55452.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20277379244,0.0,2.38002090488,0.0,30790140.1836,18466.0,0.0,45523.0,0.0,45523.0,45523.0,45523.0,1.11202217514,0.0,0.948150081566,0.0,298893400.11
linear.normalized-8_6_18.cnf,3758,973,3.8622816032887974,0.25891431612559873,0.0031707766816532618,1.4159237214772327,0.0,0.028169014084507043,1.6048311828467927,0.0031707766816532618,0.4479438438110583,0.0010204081632653062,0.006122448979591836,1.0409097366328992,0.0038875850460438756,0.9703971212447436,0.0010629816635663034,0.02391708743024183,0.4350252458145097,0.9877982068464924,0.0,1.0,1.0897028671262958,0.2179780086866086,0.765542056103889,0.0,1.0,1.4228313306178302,0.16687133295537773,0.40340154132341216,0.42412968376295507,0.8275312250863672,0.614669146957215,0.0014678366696133675,2.1233614085557173,0.0,0.01594472495349455,1.2118304177871342,0.0,0.04591836734693878,0.04591836734693878,0.04591836734693878,0.04591836734693878,0.24517022055458954,0.5736725511225307,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,1.1129678071769148e+167,1970,13.6264992504,0.288821480752,186.970952024,0.0550308453268,187.0,174.0,200.0,1.13152603065,0.20216119647,0.91219824815,0.0171764874587,2166.21075447,28.1067730436,0.198250495758,186.827024274,0.0558270272166,187.0,174.0,200.0,0.844413481296,0.26182056811,0.935987132934,0.0163307785555,2345.7904219
linear.normalized-sha1-size160-round22-8.cnf,51618,19573,2.637204312062535,0.3791894300437832,0.00013212754033025548,0.8330029411558532,0.0,0.0006853879105188005,1.8604734291633824,0.00013212754033025548,0.26404055148705236,4.7207666525043664e-05,0.00023603833262521832,0.8787687182955789,0.00014692553217281293,0.5523589713742398,3.8077106139933365e-05,0.0005711565920990004,0.4013834681897509,0.7963894755959757,0.0,1.0,1.1361172828309916,0.18762597971415274,1.0400862156257564,0.0,1.0,1.4446108483430495,0.19514719519396806,0.2835792479771537,0.6406663493574488,0.9242455973346025,0.5107091861018562,5.888353127186598e-05,0.8160328058767373,0.0,0.00034269395525940026,1.884752044505837,0.0,0.0,0.005948165982155502,0.005948165982155502,0.005948165982155502,0.06369494405891517,0.12606406257372793,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,21368,448.769230769,0.14425911074,4066.42307692,0.0117584388033,4063.5,4009.0,4119.0,0.310294261106,0.199472781874,0.745900838262,0.00922393588118,12995033.6976,487.108695652,0.385611482131,4043.04347826,0.0108099381809,4040.5,3989.0,4100.0,0.111868746793,0.939219591261,0.748154728101,0.0291545930577,50604338.314
linear.normalized-edgecross14-058.lin.cnf,6628,2768,2.3945086705202314,0.4176222088111044,0.0005944219998085193,2.8761445590976815,0.0,0.01689545934530095,1.373309660424447,0.0005944219998085193,0.2041583505568277,0.0002461841457410143,0.0007385524372230429,0.6799185849829976,0.0010836515328949605,2.4267526073014727,0.0004525569467491326,0.023532961230954896,0.13838185749484588,1.1891363819570324,0.0,1.0,0.6799185849829976,0.10635155096011818,1.4658682474195512,0.0,1.0,0.6277911147445696,0.15589736161625953,0.5851561321466284,0.4146930155377885,0.9998491476844169,0.8901795142555439,0.0005133138124049328,2.668901534123802,0.0,0.01508523155830442,1.373309660424447,0.0002461841457410143,0.0009847365829640572,0.003938946331856229,0.015755785327424915,0.028311176760216644,0.601931959391339,0.6813520622098915,0,0,4063,0.444576877235,40.9633982965,722.468414779,0.0365630791413,722.0,698.0,748.0,0.936667971116,0.0619365206625,0.792766883506,0.0499615988523,74599.8758254,14.0326004549,2.55547878435,723.951478393,0.0386980832554,724.0,700.0,750.0,0.318489927511,0.107009467173,0.800496246396,0.0318130218416,288573.989898
linear.normalized-dbsg_500_60_4_15.cnf,499576,200990,2.4855763968356634,0.4023211683507614,6.938581703969218e-06,2.714861677158483,0.0,0.00046439380594744345,1.5571984254786075,6.9385817039692185e-06,0.17530357116474338,6.402417552867963e-06,3.201208776433981e-05,0.45545546290734573,1.173610774949745e-05,2.9032414099240973,6.0050923182859064e-06,0.0007045974986788797,0.29460583527212025,1.4176212474031742,0.0,1.0,0.9348460985762275,0.14386926183215046,1.5712452734091753,0.0,0.7777777777777778,1.101394781931915,0.22605389764263348,0.8339331753326821,0.1652981728505773,0.9992313481832594,0.9239014684452416,6.203210268207011e-06,2.8713072245464555,0.0,0.00043236664691658524,1.5907307072078232,3.2012087764339816e-06,1.2804835105735926e-05,1.6006043882169907e-05,1.6006043882169907e-05,1.6006043882169907e-05,0.2909578656900846,0.2909578656900846,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,70239.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54695603606,0.0,2.58003779187,0.0,39322631.1181,38836.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16934429563,0.0,1.52009481593,0.0,408890808.401
linear.normalized-dbsg_500_60_2_80.cnf,552656,227435,2.4299514146899113,0.41153086187429433,6.486987137974305e-06,2.956740969701181,0.0,0.0004975970585680786,1.5299634445586645,6.486987137974305e-06,0.18407745414305007,5.900018290056699e-06,2.9500091450283495e-05,0.5026690895139965,1.105659417055265e-05,3.2796956480183463,5.428331548015402e-06,0.0008124402883529718,0.28235407093847065,1.4250551683183768,0.0,1.0,0.9550402242936651,0.1328515303262797,1.6602500607338961,0.0,0.7777777777777778,1.0498849280289078,0.2205667612927969,0.8023128311282244,0.1969923424336296,0.999305173561854,0.8836943776960713,5.453889297838792e-06,2.8401907844639775,0.0,0.0003890304276077705,1.6854525208509863,2.9500091450283495e-06,1.1800036580113398e-05,1.1800036580113398e-05,1.1800036580113398e-05,1.1800036580113398e-05,0.2802936439102961,0.3231912018927259,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,91251.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66145314944,0.0,3.78340043924,0.0,4210946.85348,72504.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58002215146,0.0,2.40193746737,0.0,20910613.7733
linear.normalized-t3002.11tsp11.1900547389.cnf,6326,1859,3.402904787520172,0.29386658235852037,0.00119083796984349,1.7084555940621151,0.0,0.007903888713246918,1.37517596963081,0.00119083796984349,0.2725181358872841,0.0009233610341643582,0.0050784856879039705,0.7089123118300946,0.0017948927698678422,1.5154893359991497,0.00047423332279481503,0.010433133101485931,0.3415533775951102,0.9401134763180433,0.0,1.0,0.981554585559737,0.10341399310841293,1.7179415386456374,0.0,0.9069767441860466,0.9854108462885074,0.17765919443815625,0.4484666455896301,0.5480556433765412,0.9965222889661713,0.9962061334176415,0.0011727385755601544,1.6855775658422691,0.0,0.0075877331647170405,1.3760033785527022,0.0,0.017082179132040628,0.14773776546629733,0.48153277931671284,0.6121883656509696,0.46241016601127405,0.6645545203896351,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,2759,17.4795682344,0.346070479658,362.870470316,0.0383064506017,363.0,345.0,381.0,0.615929374557,0.163976562466,0.876623495373,0.0116272941635,65824.5158473,59.2581943646,0.158084312591,362.939620472,0.0383208247046,363.0,345.0,381.0,0.430734365188,0.256583907387,0.910435489462,0.0121307811032,92418.8049428
linear.normalized-factor-size=9-P=61-Q=419.cnf,1917,690,2.7782608695652176,0.3599374021909233,0.00401206772334294,0.5940135282365836,0.0,0.016145833333333335,1.502652078087023,0.00401206772334294,0.14905936819018514,0.001440922190201729,0.004322766570605188,0.5285339263220427,0.004506340579710145,0.5091157449736649,0.0020833333333333333,0.016145833333333335,0.30156249999999996,0.6289144318315765,0.0,1.0,0.621775271113576,0.14598898013106354,0.5524513977535501,0.0,1.0,1.3288213204708261,0.08065181613002131,0.2125,0.7859375,0.9984375,0.5020833333333333,0.0018611911623439001,1.0752265448679927,0.0,0.009375,1.5922838735495755,0.0,0.001440922190201729,0.002881844380403458,0.011527377521613832,0.1786743515850144,0.3359854654805162,0.9068402810190402,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,4.942036303002329e+173,5019,35.4353818918,0.337258440117,126.593196763,0.0623404975882,127.0,117.0,137.0,0.579112042791,0.303368098742,0.79428849604,0.0569026831858,18831.9880213,42.2495032016,0.190526649254,126.810775006,0.0641827732557,127.0,117.0,137.0,0.451167143632,0.274569942866,0.81553161165,0.0541760174345,44904.4181046
linear.normalized-g2x2.cnf,4,4,1.0,1.0,0.75,0,0.75,0.75,0.0,0.75,0,0.75,0.75,0.0,0.75,0,0.75,0.75,1.0,0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0,0,5,0.0,0.0,1.3757,0.436132822324,1.0,1.0,2.0,0.3757,1.59698675451,0.313,1.48158958206,-inf,0.0,0.0,1.3736,0.435385718229,1.0,1.0,2.0,0.3736,1.60076504968,0.3118,1.48573376917,-inf
